"충전소명",충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자
"㈜ 월드씨엔에스",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 남조로1길 174,,KT,1522-0123,33.51682635,126.6538305,2019-06-30
"한국지엠제주바로서비스",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 구남동2길 1,,KT,1522-0123,33.4903395,126.5373298,2019-06-30
"의료법인 중앙의료재단 중앙병원",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 월랑로 91,,KT,1522-0123,33.4922645,126.4707256,2019-06-30
"오리엔탈호텔",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 탑동로 47,,KT,1522-0123,33.5172617,126.5199138,2019-06-30
"서귀포강정LH아파트",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 대청로25번길 9,,KT,1522-0123,33.25326054,126.5022416,2019-06-30
"노형맨션아파트",주차장,제주특별자치도,입주자외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 정존3길 12,,KT,1522-0123,33.4830126,126.4734344,2019-06-30
NHF제주삼화1단지,주차장,제주특별자치도,입주자외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 화삼북로 87,,KT,1522-0123,33.51767969,126.5820588,2019-06-30
"도원자동차공업사",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 토평공단로139번길 11-1,,KT,1522-0123,33.2927579,126.5820307,2019-06-30
"블랙스톤리조트",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 한림읍 한창로 925-122,,KT,1522-0123,33.3386593,126.3124298,2019-06-30
"엔알누리빌3차아파트 입대위",주차장,제주특별자치도,입주자외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 서회천서1길 11-1,,KT,1522-0123,33.49839557,126.604888,2019-06-30
"제주황금다래영농조합법인",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 성산읍 남산봉로 120,,KT,1522-0123,33.37276945,126.8271707,2019-06-30
"신영영화박물관 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 남원읍 남원리 2381,,제주전기자동차서비스,1670-2690,33.2743208,126.7042704,2019-06-30
"이마트신제주점",주차장(5F),제주특별자치도,"두번째금요일, 네번째토요일 휴무",10:00,23:00,N,Y,DC차데모 +DC콤보,0,16,N,제주특별자치도 제주시 노형동 919,제주특별자치도 제주시 노형동 919,에스트래픽,080-805-0010,33.4849511,126.4804897,2019-06-30
"이마트신제주점",주차장(5F),제주특별자치도,"두번째금요일, 네번째토요일 휴무",10:00,23:00,Y,N,,2,0,N,제주특별자치도 제주시 노형동 919,제주특별자치도 제주시 노형동 919(직원주차장),포스코ICT,1600-4047,33.4849511,126.4804897,2019-06-30
LG베스트샵(제주본점),주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 도령로 36,,포스코ICT,1600-4047,33.4877001,126.4829981,2019-06-30
"라헨느리조트",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 봉개동 237-5,제주특별자치도 제주시 봉개동 237-5,포스코ICT,1600-4047,33.453247,126.6138743,2019-06-30
LG베스트샵(제주삼도점),주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 서사로 29(삼도이동),,포스코ICT,1600-4047,33.5098943,126.5201544,2019-06-30
"이마트제주점",야외주차장,제주특별자치도,"두번째금요일, 네번째토요일 휴무",10:00,23:00,Y,N,,1,0,N,제주특별자치도 제주시 탑동로 38(삼도이동),,포스코ICT,1600-4047,33.5179985,126.5212165,2019-06-30
"이마트제주점",야외주차장,제주특별자치도,"두번째금요일, 네번째토요일 휴무",10:00,23:00,N,Y,DC차데모 +DC콤보,0,16,N,제주특별자치도 제주시 탑동로 38(삼도이동),,에스트래픽,080-805-0010,33.5179985,126.5212165,2019-06-30
"제주시 자연인",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,5,0,N,제주특별자치도 제주시 아란서길 110(아라일동),,포스코ICT,1600-4047,33.4687254,126.5399561,2019-06-30
"카카오 본사",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 첨단로 242(영평동),,포스코ICT,1600-4047,33.4500257,126.5733138,2019-06-30
"라온레저개발㈜",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 한경면 용금로 998,,포스코ICT,1600-4047,33.3448687,126.2782452,2019-06-30
"해비치호텔앤드리조트",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 서귀포시 남원읍 원님로 399번길 319,,포스코ICT,1600-4047,33.3601625,126.7256400,2019-06-30
"이마트서귀포점",주차장(2F),제주특별자치도,"두번째금요일, 네번째토요일 휴무",10:00,23:00,Y,N,,2,0,N,제주특별자치도 서귀포시 일주동로 9209,,포스코ICT,1600-4047,33.2484335,126.5092187,2019-06-30
"이마트서귀포점",주차장(2F),제주특별자치도,"두번째금요일, 네번째토요일 휴무",10:00,23:00,N,Y,DC차데모 +DC콤보,0,16,N,제주특별자치도 서귀포시 일주동로 9209,,에스트래픽,080-805-0010,33.2484335,126.5092187,2019-06-30
"켄싱턴리조트 서귀포점",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 이어도로 684,,포스코ICT,1600-4047,33.2335747,126.4890087,2019-06-30
"블루핸즈(대정점)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 대정읍 일주서로 2199,,포스코ICT,1600-4047,33.2493708,126.2830628,2019-06-30
"블루핸즈(성산점)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 성산읍 서성일로 1194,,포스코ICT,1600-4047,33.4459741,126.906055,2019-06-30
"캐슬렉스 제주",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 서귀포시 안덕면 광평리 351,제주특별자치도 서귀포시 안덕면 광평리 351,포스코ICT,1600-4047,33.3386094,126.3486899,2019-06-30
"블루핸즈(천지자동차)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 토평공단로139번길 6(토평동),,포스코ICT,1600-4047,33.2936039,126.581419,2019-06-30
"㈜카카오",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 첨단로 216-19,,포스코ICT,1600-4047,33.4525412,126.5708564,2019-06-30
CU 제주씨앤블루점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 애월읍 애월해안로 576,,클린일렉스,1811-1350,33.47786089,126.3653153,2019-06-30
CU 제주교래점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 조천읍 비자림로 684,,클린일렉스,1811-1350,33.43626569,126.6790176,2019-06-30
CU 서귀태흥점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 남원읍 태흥리 103-1,,클린일렉스,1811-1350,33.2929303,126.7575155,2019-06-30
CU 서귀외돌개점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 서홍동 643,제주특별자치도 서귀포시 서홍동 643,클린일렉스,1811-1350,33.2438918,126.5547833,2019-06-30
CU 제주표선남촌점,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 표선면 표선동서로 138,,클린일렉스,1811-1350,33.31670479,126.8286174,2019-06-30
"김녕새마을회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 구좌읍 일주동로 2045,,지엔텔,1544-4279,33.5515538,126.7489644,2019-06-30
"월정리새마을회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 월정3길 53-3,,지엔텔,1544-4279,33.55596267,126.7946992,2019-06-30
"김녕리대충동 새마을회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 김녕로8길 32-21,,지엔텔,1544-4279,33.55166613,126.747188,2019-06-30
"빨간풍차펜션",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 김녕남2길 36,,지엔텔,1544-4279,33.54861594,126.7423256,2019-06-30
"김녕리새마을회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 구좌읍 김녕로8길 14(경로당),,지엔텔,1544-4279,33.552974,126.7488082,2019-06-30
"욜로펜션",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 구좌읍 하도리 704-5,제주특별자치도 제주시 구좌읍 하도리 704-5,지엔텔,1544-4279,33.5193660,126.8885040,2019-06-30
"아모르하우스",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18,,지엔텔,1544-4279,33.50820085,126.9016163,2019-06-30
"동복리671",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,,지엔텔,1544-4279,33.5561229,126.7205363,2019-06-30
"크리스마스",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,구좌읍 해맞이해안로 2030-8,,지엔텔,1544-4279,33.5088339,126.8996212,2019-06-30
"디스이즈핫",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 구좌읍 하도15길 153-5,,지엔텔,1544-4279,33.5131782,126.8973861,2019-06-30
"메이더호텔",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 일주동로 1626,,지엔텔,1544-4279,33.5517026,126.7067636,2019-06-30
"솔",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,,지엔텔,1544-4279,33.4861147,126.9019062,2019-06-30
"주식회사 노형호텔",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 노형동 1288-4,제주특별자치도 제주시 노형동 1288-4,지엔텔,1544-4279,33.4867365,126.4763150,2019-06-30
"마니주민박",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 서해안로 248,,지엔텔,1544-4279,33.5089545,126.4722988,2019-06-30
"해변풍경 민박",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 도두2동 1621,제주특별자치도 제주시 도두2동 1621,지엔텔,1544-4279,33.5074016,126.4757032,2019-06-30
"뉴해안풍경",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 도두2동 1652,제주특별자치도 제주시 도두2동 1652,지엔텔,1544-4279,33.5088343,126.4748354,2019-06-30
"안세미가든",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 명림로 175-13,,지엔텔,1544-4279,33.4718208,126.6113633,2019-06-30
"봉개동마을운영회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 번여로 453-3,,지엔텔,1544-4279,33.4929119,126.5915104,2019-06-30
"제주조이랜드",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 애원로 116-5,,지엔텔,1544-4279,33.4547384,126.3251781,2019-06-30
"주식회사 레저가온 제주지점",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 중산간서로 5409,,지엔텔,1544-4279,33.4327667,126.3216551,2019-06-30
"바그다드하우스",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 애원로 191,,지엔텔,1544-4279,33.4501515,126.3305382,2019-06-30
"㈜에스피오엘 제주지점(빌레리조트)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 고내로 13길 79,,지엔텔,1544-4279,33.4711863,126.3472928,2019-06-30
"농업회사법인 주식회사 제주하늘관광농원",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 광상로 49-1,,지엔텔,1544-4279,33.4464467,126.4251878,2019-06-30
"대웅투민박",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 번드르길 27,,지엔텔,1544-4279,33.48136723,126.3833693,2019-06-30
"리치호텔",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 고내로13길 100,,지엔텔,1544-4279,33.47208143,126.3489193,2019-06-30
"용흥리새마을회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 신용로 144,,지엔텔,1544-4279,33.45870854,126.3690389,2019-06-30
"한담누리게스트하우스",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 일주서로 6158,,지엔텔,1544-4279,33.4592769,126.3124259,2019-06-30
"농업회사법인 주식회사 다락",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 애월해안로 284,,지엔텔,1544-4279,33.46957621,126.3409559,2019-06-30
"나인스파빌",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 광령리 2970,제주특별자치도 제주시 애월읍 광령리 2970,지엔텔,1544-4279,33.445423,126.4301903,2019-06-30
"㈜제주테마조각공원",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 연동 680-26,제주특별자치도 제주시 연동 680-26,지엔텔,1544-4279,33.4519922,126.4890053,2019-06-30
"중앙교회",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 오라2동 953-2,제주특별자치도 제주시 오라2동 953-2,지엔텔,1544-4279,33.4189867,126.5196085,2019-06-30
"용담밭담",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 용담이동 2631-1,제주특별자치도 제주시 용담이동 2631-1,지엔텔,1544-4279,33.5011291018,126.509953444,2019-06-30
"주식회사 아라온제주",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 일주서로 7592-4(이호이동),,지엔텔,1544-4279,33.4948034,126.4580843,2019-06-30
"오드리인제주/㈜갤러리",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 이호1동 345,제주특별자치도 제주시 이호1동 345,지엔텔,1544-4279,33.5032633,126.4604535,2019-06-30
"달빛빌리지 관광농원",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 함와로 548-1,,지엔텔,1544-4279,33.494861,126.6795063,2019-06-30
"더갤러리",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 남조로 1717-24,,지엔텔,1544-4279,33.4221500,126.6753634,2019-06-30
"제주와요",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 조천읍 조천남4길 4,,지엔텔,1544-4279,33.5329839,126.6386315,2019-06-30
"우선종합주식회사",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시조천읍 함덕남2길 19-10,,지엔텔,1544-4279,33.5361516,126.6628418,2019-06-30
"주식회사 캔디원",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시조천읍 선교로 384,,지엔텔,1544-4279,33.47129381,126.7077502,2019-06-30
"동부휴게소",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시조천읍 번영로 1619,,지엔텔,1544-4279,33.4574092,126.7037176,2019-06-30
"동백동산",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시조천읍 북흘로 378,,지엔텔,1544-4279,33.51614986,126.7060581,2019-06-30
"오션베스트빌구내",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 신흥리 791,제주특별자치도 제주시 조천읍 신흥리 791,지엔텔,1544-4279,33.5530886,126.6447555,2019-06-30
"무거",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 조함해안로 356,,지엔텔,1544-4279,33.5491433,126.6552078,2019-06-30
"바사팬스파",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 한경면 한경해안로 448-6,,지엔텔,1544-4279,33.34016415,126.1683612,2019-06-30
